Name,Image URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME
Western Digital AV-GP,https://m.media-amazon.com/images/I/51JBbJOZqHL.jpg,$117.45 ,"
Western Digital
",WD20EURS,"
2 TB
","
$0.059
","
5400 RPM
","
64 MB
","
3.5",,
Hitachi 7K3000,https://images-na.ssl-images-amazon.com/images/I/51SRVgAVJFL.jpg,,"
Hitachi
",HDS723020BLA642,"
2 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
Western Digital Caviar Black,https://m.media-amazon.com/images/I/51qLHtumKdL.jpg,,"
Western Digital
",WD7502AAEX,"
750 GB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
Western Digital Caviar Black,/static/forever/img/no-image.png,,"
Western Digital
",WDBAAZ0020HNC-NRSN,"
2 TB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,
Kingston SSDNow V,https://m.media-amazon.com/images/I/516HmEuW+9L.jpg,,"
Kingston
",SNV425-S2BD/128GB,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate BarraCuda,/static/forever/img/no-image.png,$54.90 ,"
Seagate
",ST3250312AS,"
250 GB
","
$0.220
","
7200 RPM
","
8 MB
","
3.5",,
Crucial M4,https://images-na.ssl-images-amazon.com/images/I/41Wx0DJftBL.jpg,,"
Crucial
",CT256M4SSD2CCA,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
Western Digital Scorpio Black,/static/forever/img/no-image.png,,"
Western Digital
",WD7500BPKT,"
750 GB
",N/A,"
7200 RPM
","
16 MB
","
2.5",,
Seagate Momentus 5400.6,https://m.media-amazon.com/images/I/41dCHlrcBcL.jpg,$34.04 ,"
Seagate
",ST9320325AS,"
320 GB
","
$0.106
","
5400 RPM
","
8 MB
","
2.5",,
Intel 320,https://images-na.ssl-images-amazon.com/images/I/51b73nvHzYL.jpg,$253.50 ,"
Intel
",SSDSA2CW120G3B5,"
120 GB
","
$2.112
","
SSD
",N/A,"
2.5",,
Western Digital Caviar Green,https://images-na.ssl-images-amazon.com/images/I/41e5a63tHLL.jpg,,"
Western Digital
",WD15EARX,"
1.5 TB
",N/A,"
5400 RPM
","
64 MB
","
3.5",,
Western Digital Scorpio Blue,/static/forever/img/no-image.png,$29.95 ,"
Western Digital
",WDBABC3200ANC-NRSN,"
320 GB
","
$0.094
","
5400 RPM
","
8 MB
","
2.5",,
Micron M600,/static/forever/img/no-image.png,,"
Micron
",MTFDDAT128MBF-1A,"
128 GB
",N/A,"
SSD
",N/A,"
mSATA
","
mSATA
",No
Micron M600,/static/forever/img/no-image.png,,"
Micron
",MTFDDAT256MBF-1A,"
256 GB
",N/A,"
SSD
",N/A,"
mSATA
","
mSATA
",No
Micron M600,/static/forever/img/no-image.png,,"
Micron
",MTFDDAT512MBF-1A,"
512 GB
",N/A,"
SSD
",N/A,"
mSATA
","
mSATA
",No
OCZ Vector 180,https://m.media-amazon.com/images/I/414+Si2i+HL.jpg,,"
OCZ
",VTR180-25SAT3-120G,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate ST4000NM0054,/static/forever/img/no-image.png,,"
Seagate
",ST4000NM0054,"
4 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
ADATA Premier Pro SP920,//cdna.pcpartpicker.com/static/forever/images/product/a6ce0a823bf98ba989090c75efa46e5e.256p.jpg,,"
ADATA
",ASP920SS3-1TM-C,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Corsair Force LS,https://m.media-amazon.com/images/I/51z6a69Y8gL.jpg,,"
Corsair
",CSSD-F960GBLSB,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 535,https://m.media-amazon.com/images/I/51hMK8beBvL.jpg,,"
Intel
",SSDSC2BW480H601,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston SSDNow KC310,https://images-na.ssl-images-amazon.com/images/I/41Es9FzneNL.jpg,,"
Kingston
",SKC310S37A/960G,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
OCZ D2CSTK251M3T-0120,https://images-eu.ssl-images-amazon.com/images/I/31IUs-DOPvL.jpg,,"
OCZ
",D2CSTK251M3T-0120,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Edge Tech PE233846,https://m.media-amazon.com/images/I/41OUBNhdyZL.jpg,,"
Edge Tech
",PE233846,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar He8,//cdna.pcpartpicker.com/static/forever/images/product/1f5687297b0fe200ee43f92d0f954a09.256p.jpg,,"
Hitachi
",0F23651,"
8 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Seagate ST2000NM0014,https://m.media-amazon.com/images/I/41Tw2ckrxjL.jpg,,"
Seagate
",ST2000NM0014,"
2 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Kingston SHSS3B7A/120G Bundle,https://m.media-amazon.com/images/I/41klexXhpcL.jpg,,"
Kingston
",SHSS3B7A/120G,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 535,https://m.media-amazon.com/images/I/412WMj8CkNL.jpg,,"
Intel
",SSDSC2BW120H6R5,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 535,https://m.media-amazon.com/images/I/41S5OaGkUNL.jpg,$119.00 ,"
Intel
",SSDSC2BW180H601,"
180 GB
","
$0.661
","
SSD
",N/A,"
2.5",,
OCZ Radeon R7,https://images-na.ssl-images-amazon.com/images/I/41esRmavYnL.jpg,,"
OCZ
",RADEON-R7SSD-240G,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
PNY Optima,https://m.media-amazon.com/images/I/31OmwHUpN7L.jpg,,"
PNY
",SSD7SC120GOPT-RB,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston HyperX 3K,https://images-na.ssl-images-amazon.com/images/I/31RXeXidtjL.jpg,,"
Kingston
",KE-S32240-W,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar 7K6000,/static/forever/img/no-image.png,,"
Hitachi
",HUS726040AL5210 (0F22795),"
4 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Seagate ST2000NX0323,//cdna.pcpartpicker.com/static/forever/images/product/4e128b1445a6d44348a060a5c19d1d18.256p.jpg,,"
Seagate
",ST2000NX0323,"
2 TB
",N/A,"
7200 RPM
","
128 MB
","
2.5",,
Seagate Enterprise NAS,//cdna.pcpartpicker.com/static/forever/images/product/be5379df1642bf1382ee5cea0c82169d.256p.jpg,,"
Seagate
",ST3000VN0011,"
3 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar 7K6000,//cdna.pcpartpicker.com/static/forever/images/product/07830dff62c28a5107a6831194389c72.256p.jpg,,"
Hitachi
",0F23019,"
2 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar He8,/static/forever/img/no-image.png,,"
Hitachi
",HUH728060ALE604 (0F23669),"
6 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar SSD800MM,/static/forever/img/no-image.png,,"
Hitachi
",0B28588,"
400 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel SSDSC2BB080G601,https://images-na.ssl-images-amazon.com/images/I/31Ck8rA0GnL.jpg,,"
Intel
",SSDSC2BB080G601,"
80 GB
",N/A,"
SSD
",N/A,"
2.5",,
Mushkin Atlas Vital,/static/forever/img/no-image.png,,"
Mushkin
",MKNSSDAV120GB-D8,"
120 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Mushkin Atlas Vital,https://m.media-amazon.com/images/I/41DVF8HVx+L.jpg,$104.83 ,"
Mushkin
",MKNSSDAV250GB-D8,"
250 GB
","
$0.419
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Patriot Ignite,https://images-na.ssl-images-amazon.com/images/I/41NrtqupnXL.jpg,,"
Patriot
",PI240GS325SSDR,"
240 GB
",N/A,"
SSD
","
256 MB
","
2.5",,
PNY SSD7CS2111-960-RB,https://images-na.ssl-images-amazon.com/images/I/51XplX89OQL.jpg,,"
PNY
",SSD7CS2111-960-RB,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
Silicon Power SSD Slim S60 Upgrade Kit,https://images-na.ssl-images-amazon.com/images/I/51yeEkVc90L.jpg,,"
Silicon Power
",SP120GBSS3S60S27,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Silicon Power SSD Slim S60 Upgrade Kit,https://images-na.ssl-images-amazon.com/images/I/51pL5l3LGjL.jpg,,"
Silicon Power
",SP240GBSS3S60S27,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar C10K900,/static/forever/img/no-image.png,,"
Hitachi
",HUC109045CSS600 (0B26012),"
450 GB
",N/A,"
10000 RPM
","
64 MB
","
2.5",,
ADATA Premier SP600NS34,https://images-na.ssl-images-amazon.com/images/I/41wpK2-Q2GL.jpg,,"
ADATA
",ASP600NS34-128GM-C,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2242
","
M.2 SATA
",No
ADATA XPG SX930,https://images-na.ssl-images-amazon.com/images/I/510dtSB8AYL.jpg,$229.27 ,"
ADATA
",ASX930SS3-120GM-C,"
120 GB
","
$1.911
","
SSD
",N/A,"
2.5",,
ADATA XPG SX930,//cdna.pcpartpicker.com/static/forever/images/product/4ba7e950bfaf018d9729e2a21f0f7e49.256p.jpg,,"
ADATA
",ASX930SS3-480GM-C,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 535,//cdna.pcpartpicker.com/static/forever/images/product/83484454a3643749050e5b5d830da512.256p.jpg,,"
Intel
",SSDSCKJW360H601,"
360 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Samsung SM951,/static/forever/img/no-image.png,,"
Samsung
",MZHPV128HDGM-0000,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
SanDisk Ultra II,https://images-na.ssl-images-amazon.com/images/I/41%2BV1tm1CtL.jpg,,"
SanDisk
",SDMSATA-128G-G25,"
128 GB
",N/A,"
SSD
",N/A,"
mSATA
","
mSATA
",No
TEAMGROUP Dark L3,//cdna.pcpartpicker.com/static/forever/images/product/357cd841a10965194e7bac7f97b8417f.256p.jpg,,"
TEAMGROUP
",T253L3240GMC101,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
TEAMGROUP Ultra L5,https://images-eu.ssl-images-amazon.com/images/I/31Cq0Fh2xGL.jpg,,"
TEAMGROUP
",T253L5240GMC101,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi Ultrastar C10K1800,https://images-na.ssl-images-amazon.com/images/I/41u0ZsZei8L.jpg,,"
Hitachi
",0B28808,"
600 GB
",N/A,"
10500 RPM
","
128 MB
","
2.5",,
Toshiba Q300 Pro,https://images-na.ssl-images-amazon.com/images/I/41KN9gy3aOL.jpg,,"
Toshiba
",HDTS412XZSTA,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
Eluktro Pro-X Performance,https://m.media-amazon.com/images/I/41nlU2NmTxL.jpg,,"
Eluktro
",TRO-PCIe128GBPRO-X,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Eluktro Pro Performance,//cdna.pcpartpicker.com/static/forever/images/product/25bc1d341155651e96256fb539c904af.256p.jpg,,"
Eluktro
",TRO-SSD7-1TB-PRO,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Mushkin ECO2,https://m.media-amazon.com/images/I/41bfacAgIXL.jpg,,"
Mushkin
",MKNSSDEC512GB,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Toshiba Q300 Pro,https://images-na.ssl-images-amazon.com/images/I/41KN9gy3aOL.jpg,,"
Toshiba
",HDTS451XZSTA,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate ST980813AS,https://images-eu.ssl-images-amazon.com/images/I/51V28CclJsL.jpg,,"
Seagate
",ST980813AS,"
80 GB
",N/A,"
7200 RPM
","
8 MB
","
2.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0AL4600,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0AL4604,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0ALE601,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0ALE604,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0ALN600,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Hitachi Ultrastar Archive Ha10,/static/forever/img/no-image.png,,"
Hitachi
",HMH7210A0ALN601,"
10 TB
",N/A,"
7200 RPM
","
256 MB
","
3.5",,
Toshiba L200,https://m.media-amazon.com/images/I/41PlT6Z2dbL.jpg,,"
Toshiba
",HDWJ105XZSTA,"
500 GB
",N/A,"
5400 RPM
","
8 MB
","
2.5",,
Toshiba L200,https://m.media-amazon.com/images/I/41Xhb4AxXgL.jpg,,"
Toshiba
",HDWJ110XZSTA,"
1 TB
",N/A,"
5400 RPM
","
8 MB
","
2.5",,
Seagate Enterprise NAS,//cdna.pcpartpicker.com/static/forever/images/product/522ae2cd7bd2dc96b8fef35d250af682.256p.jpg,$379.00 ,"
Seagate
",ST6000VN0011,"
6 TB
","
$0.063
","
7200 RPM
","
128 MB
","
3.5",,
Seagate ST6000VN0021,//cdna.pcpartpicker.com/static/forever/images/product/522ae2cd7bd2dc96b8fef35d250af682.256p.jpg,,"
Seagate
",ST6000VN0021,"
6 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar He8,https://images-na.ssl-images-amazon.com/images/I/51eTmcz8rqL.jpg,,"
Hitachi
",0F23301,"
8 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Kingston FURY,/static/forever/img/no-image.png,,"
Kingston
",SHFS37A-Z/240G,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
PNY CS2211,https://m.media-amazon.com/images/I/41IJzaSETdL.jpg,,"
PNY
",SSD7CS2211-240-RB,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
PNY CS2211,https://images-na.ssl-images-amazon.com/images/I/51yXEEe8p1L.jpg,,"
PNY
",SSD7CS2211-960-RB,"
960 GB
",N/A,"
SSD
",N/A,"
2.5",,
OCZ Vector 180,https://images-na.ssl-images-amazon.com/images/I/414%2BSi2i%2BHL.jpg,,"
OCZ
",VTR180-25SAT3-480G-B,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Patriot PBT120GS25SSDR,https://images-na.ssl-images-amazon.com/images/I/41iigDfytcL.jpg,,"
Patriot
",PBT120GS25SSDR,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 750,//cdna.pcpartpicker.com/static/forever/images/product/881bf7624b22b2724a28c53ef21bfaa0.256p.jpg,,"
Intel
",SSDPEDMW012T4X1,"
1.2 TB
",N/A,"
SSD
",N/A,"
PCIe
","
PCIe x4
",No
SanDisk X400,//cdna.pcpartpicker.com/static/forever/images/product/7b14036303f0e16ef818294ec47d34cf.256p.jpg,,"
SanDisk
",SD8SN8U-1T00-1122,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
MyDigitalSSD BP5e Slim 7,/static/forever/img/no-image.png,,"
MyDigitalSSD
",MDS7-BP5e-0128G,"
128 GB
",N/A,"
SSD
",N/A,"
2.5",,
MyDigitalSSD BP5e Slim 7,https://images-na.ssl-images-amazon.com/images/I/414unLbDNuL.jpg,,"
MyDigitalSSD
",MDS7-BP5e-0256G,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
MyDigitalSSD BP5e Slim 7,https://m.media-amazon.com/images/I/418TgzLiBzL.jpg,,"
MyDigitalSSD
",MDS7-BP5e-1T,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Mushkin ECO3,https://m.media-amazon.com/images/I/317g3lqgM2L.jpg,,"
Mushkin
",MKNSSDE3120GB,"
120 GB
",N/A,"
SSD
","
128 MB
","
2.5",,
Mushkin ECO3,//cdna.pcpartpicker.com/static/forever/images/product/577bae13caaa2f466b87a026021ba915.256p.jpg,,"
Mushkin
",MKNSSDE3240GB,"
240 GB
",N/A,"
SSD
","
256 MB
","
2.5",,
Intel 540s,/static/forever/img/no-image.png,,"
Intel
",SSDSC2KW010X6,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,/static/forever/img/no-image.png,,"
Intel
",SSDSC2KW120H6,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,/static/forever/img/no-image.png,,"
Intel
",SSDSC2KW180H6,"
180 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,/static/forever/img/no-image.png,,"
Intel
",SSDSC2KW240H6,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,/static/forever/img/no-image.png,,"
Intel
",SSDSC2KW360H6,"
360 GB
",N/A,"
SSD
",N/A,"
2.5",,
Silicon Power S70,https://images-na.ssl-images-amazon.com/images/I/51jDlkNCF3L.jpg,,"
Silicon Power
",SP480GBSS3S70S25,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,https://images-na.ssl-images-amazon.com/images/I/41ZBNTWUc0L.jpg,,"
Intel
",SSDSC2KW120H6X1,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,https://m.media-amazon.com/images/I/41ZBNTWUc0L.jpg,,"
Intel
",SSDSC2KW180H6X1,"
180 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,https://m.media-amazon.com/images/I/41ZBNTWUc0L.jpg,$239.99 ,"
Intel
",SSDSC2KW360H6X1,"
360 GB
","
$0.667
","
SSD
",N/A,"
2.5",,
Patriot Torch LE,https://m.media-amazon.com/images/I/41YiSabUwkL.jpg,,"
Patriot
",PTL240GS25SSDR,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
Intel 540s,//cdna.pcpartpicker.com/static/forever/images/product/2cb7f5e3c10c38b2bca9a8e61de93f4e.256p.jpg,$159.99 ,"
Intel
",SSDSCKKW180H6X1,"
180 GB
","
$0.889
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Intel 750,/static/forever/img/no-image.png,$475.00 ,"
Intel
",SSDPE2MW012T4X1,"
1.2 TB
","
$0.396
","
SSD
",N/A,"
2.5",,
Intel 750,https://m.media-amazon.com/images/I/4186Edg9veL.jpg,$359.97 ,"
Intel
",SSDPE2MW800G4X1,"
800 GB
","
$0.450
","
SSD
",N/A,"
2.5",,
Plextor M6V,//cdna.pcpartpicker.com/static/forever/images/product/21a6e4a8475780be1e7f9e654e4b1ac7.256p.jpg,,"
Plextor
",PX-256M6V,"
256 GB
",N/A,"
SSD
","
256 MB
","
2.5",,
MyDigitalSSD 80mm BP5e,https://images-na.ssl-images-amazon.com/images/I/51dWkQXgkaL.jpg,,"
MyDigitalSSD
",MDM280-BP5e-0512G,"
480 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No
Corsair Neutron XTi,https://m.media-amazon.com/images/I/41In8bZMNjL.jpg,,"
Corsair
",CSSD-N480GBXTi,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi LYSB00TQ7YJ4G-ELECTRNCS,//cdna.pcpartpicker.com/static/forever/images/product/e54cd85214cc2378342e187e4f685a04.256p.jpg,,"
Hitachi
",LYSB00TQ7YJ4G-ELECTRNCS,"
2 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,
Samsung SM961,/static/forever/img/no-image.png,,"
Samsung
",MZVPW128HEGL-00000,"
128 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Plextor M8Pe,//cdna.pcpartpicker.com/static/forever/images/product/646f2a48c8ef93d721ae7cf0513164fc.256p.jpg,,"
Plextor
",PX-128M8PeG,"
128 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Plextor M8Pe,//cdna.pcpartpicker.com/static/forever/images/product/c5d57c0d4aa2229094e30e785f5874cc.256p.jpg,,"
Plextor
",PX-512M8PeGN,"
512 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Plextor M8Pe,//cdna.pcpartpicker.com/static/forever/images/product/2f3d43c40e4bf6206d4e7df2b0815d2f.256p.jpg,,"
Plextor
",PX-512M8PeY,"
512 GB
",N/A,"
SSD
","
512 MB
","
PCIe
","
PCIe x4
",No
Plextor M7V,//cdna.pcpartpicker.com/static/forever/images/product/4be736230b73fc66b999afdfef4acb9f.256p.jpg,,"
Plextor
",PX-128M7VG,"
128 GB
",N/A,"
SSD
","
256 MB
","
M.2-2280
","
M.2 SATA
",No
Mushkin TRIACTOR,//cdna.pcpartpicker.com/static/forever/images/product/b9ac4fc51f85420acf2805c7b743aeeb.256p.jpg,,"
Mushkin
",MKNSSDTR500GB,"
500 GB
",N/A,"
SSD
",N/A,"
2.5",,
Kingston Predator,//cdna.pcpartpicker.com/static/forever/images/product/4a4a8e76ba8e7938acea23b7fdc87e02.256p.jpg,,"
Kingston
",SHPM2280P2/960G,"
960 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Toshiba VX500,https://m.media-amazon.com/images/I/41qodUCdqBL.jpg,,"
Toshiba
",VX500-25SAT3-128G,"
128 GB
","
$0.990
","
SSD
",N/A,"
2.5",,
Toshiba VX500,https://images-eu.ssl-images-amazon.com/images/I/51trO8bzsfL.jpg,,"
Toshiba
",VX500-25SAT3-512G,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Western Digital Red Pro,//cdna.pcpartpicker.com/static/forever/images/product/e35346b54d298dd44b751b74ff306ed3.256p.jpg,,"
Western Digital
",WD8001FFWX,"
8 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Deskstar NAS,https://images-fe.ssl-images-amazon.com/images/I/41QXMV8ovkL.jpg,,"
Hitachi
",0S04012,"
8 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
ADATA XPG SX8000,//cdna.pcpartpicker.com/static/forever/images/product/5c8f366a2277ead14e94e5ccdb58c4ba.256p.jpg,,"
ADATA
",ASX8000NP-512GM-C,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
ADATA SU900,//cdna.pcpartpicker.com/static/forever/images/product/75fd6f46f74fea6f21599282220e228f.256p.jpg,,"
ADATA
",ASU900SS-512GM-C,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Patriot Hellfire,/static/forever/img/no-image.png,,"
Patriot
",PH480GPM280SSDR,"
480 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Intel Pro 6000p,//cdna.pcpartpicker.com/static/forever/images/product/fec0f6f934dea7f74ff061d6f84d47c5.256p.jpg,,"
Intel
",SSDPEKKF010T7X1,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Hyundai Technology Cobalt,/static/forever/img/no-image.png,,"
Hyundai Technology
",SSDHYC2S3120G,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Seagate Barracuda ES,https://m.media-amazon.com/images/I/51o10pPOF4L.jpg,$45.00 ,"
Seagate
",ST3250620NS,"
250 GB
","
$0.180
","
7200 RPM
","
16 MB
","
3.5",,
Mushkin Triactor 3D,//cdna.pcpartpicker.com/static/forever/images/product/45d90379173a8a3dc4cd361f0599b4d2.256p.jpg,,"
Mushkin
",MKNSSDTR1TB-3D,"
1 TB
",N/A,"
SSD
",N/A,"
2.5",,
Silicon Power SU256GBSS3A55S25AE,//cdna.pcpartpicker.com/static/forever/images/product/be72d5c7280bf3e1d470726e361c6f2f.256p.jpg,,"
Silicon Power
",SU256GBSS3A55S25AE,"
256 GB
",N/A,"
SSD
",N/A,"
2.5",,
ADATA XPG SX950,https://m.media-amazon.com/images/I/510zvHQxR9L.jpg,,"
ADATA
",ASX950SS-240GM-C,"
240 GB
",N/A,"
SSD
",N/A,"
2.5",,
ADATA XPG SX950,//cdna.pcpartpicker.com/static/forever/images/product/20627baaa7d07f64638627202d8db828.256p.jpg,,"
ADATA
",ASX950SS-480GM-C,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
PNY CS2030,https://m.media-amazon.com/images/I/41jW9VLh1OL.jpg,,"
PNY
",M280CS2030-480-RB,"
480 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No
Addlink ad512GBS10S3,https://m.media-amazon.com/images/I/41jvp1WLRlL.jpg,,"
Addlink
",ad512GBS10S3,"
512 GB
",N/A,"
SSD
",N/A,"
2.5",,
Hitachi HGST Ultrastar C10K1800 HUC101830CSS200 (0B28810) 300GB 10520 RPM,https://images-eu.ssl-images-amazon.com/images/I/51EW5lew5PL.jpg,,"
Hitachi
",0B28810,"
300 GB
",N/A,"
10500 RPM
","
128 MB
","
2.5",,
Hitachi Ultrastar,//cdna.pcpartpicker.com/static/forever/images/product/72a50348eb522aaa2faf5a80e4f3f1d8.256p.jpg,,"
Hitachi
",0F22809,"
2 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi 0F22941,/static/forever/img/no-image.png,$175.00 ,"
Hitachi
",0F22941,"
4 TB
","
$0.044
","
7200 RPM
","
128 MB
","
3.5",,
Hitachi 0F23006,https://images-na.ssl-images-amazon.com/images/I/41oE5YCQitL.jpg,,"
Hitachi
",0F23006,"
4 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar He8,https://m.media-amazon.com/images/I/51lZN0hUT9L.jpg,$360.50 ,"
Hitachi
",0F23650,"
6 TB
","
$0.060
","
7200 RPM
","
128 MB
","
3.5",,
Hitachi Ultrastar He8,//cdna.pcpartpicker.com/static/forever/images/product/88c99475348789ad728cd928d59aef28.256p.jpg,,"
Hitachi
",0F23662,"
8 TB
",N/A,"
7200 RPM
","
128 MB
","
3.5",,
Hitachi 0F27406,https://m.media-amazon.com/images/I/41IJ85ItlpL.jpg,$229.00 ,"
Hitachi
",0F27406,"
8 TB
","
$0.029
","
7200 RPM
","
256 MB
","
3.5",,
Avexir S100,//cdna.pcpartpicker.com/static/forever/images/product/9dfab5e810cd5702ae424e72013ff8dc.256p.jpg,,"
Avexir
",AVSSDS100Z1-120GB,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
Avexir S100,//cdna.pcpartpicker.com/static/forever/images/product/9dfab5e810cd5702ae424e72013ff8dc.256p.jpg,,"
Avexir
",AVSSDS100Z1-480GB,"
480 GB
",N/A,"
SSD
",N/A,"
2.5",,
Avexir S100,//cdna.pcpartpicker.com/static/forever/images/product/6ff9db29fb971d2b6903b4b1ffa2719e.256p.jpg,,"
Avexir
",AVSSDS100Z2-120GB,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,
